"","IP0981_1701","IP0982_1701","IP0993_1701","IP0995_1701","IP0999_1701","IP7100_1701","IP7103_1701","IP7105_1701"
"GGPS1",11.7921062823977,17.1665963901621,110.114849650201,302.10014423363,99.117844463151,69.0281122688519,3.65043349292099,164.09375487857
"GGT1",7.55927110207367,6.12547525960824,46.7634152254902,15.4917452787958,61.0705400807628,20.1325255790577,0.407620234059052,19.2841406234699
"GGT2P",0,0,0,0,0.00987582115673659,0.00967093755072257,0,0.0203730486131986
"GGT3P",0,0,0,0,0.0106228736218438,0,0,0
"GGT4P",0.0583773244320189,0.234009595949184,0,0,0,0,0,0.0883534923350726
"GGT5",0.0396674080056651,0.0198761981001861,0.206759117752874,0.394378700571435,0.37833272172914,1.68142664924125,0.821373828283288,1.89114100369151
"GGT6",9.86080178059512,1.04020302532436,397.880759851458,254.02407466465,740.585087375122,14.9145691028969,69.8520284057046,118.411936271747
"GGT7",11.3041538976224,34.039064437552,45.6714425439984,3.26595912676093,94.8611748411926,45.0930289822298,2.22923472687548,24.4681895985233
"GGT8P",3.60720098175867,1.74291242793463,3.02173009566411,0.147788228845717,1.13420167524694,2.36017703935245,0,0.584942393656427
"GGTA1",0.202480014532263,0.0830102039629414,12.9045424215883,0.0563100283097639,0.63472275080389,21.5428250209644,0.127050173038988,10.6561531057734
"GGTA2P",3.89265262274336,5.40137451717583,2.34112392494736,3.43502444714799,8.56768781040348,0.645380208845329,0,2.71914947229078
"GGTLC1",0,0,0.235221533176082,0,0,0,0,0.614707161475228
"GGTLC2",0,0,0,0,0.225571092918896,0,0,0
"GGTLC4P",3.38499014541829,0,0,1.10947341338918,2.66083142652893,1.04225194646861,0,0.548908765598928
"GH1",0,0.30868135841497,0.535168454675784,0,0,0.442591430593136,0,0
"GHDC",69.3911592761596,88.7780078354768,341.645921869526,204.059505671391,397.845398482378,498.788730576234,3.64682529655029,397.167518769728
"GHET1",9.89376647227772,1.32789697228907,14.7341286671053,16.2140366555143,31.8863981469521,7.2350339843049,14.6332454419057,8.42294017637158
"GHITM",110.442493760793,79.5176765356674,870.230876967315,921.413516247133,695.004525710586,579.277375214041,4.08371302007738,563.795168462885
"GHR",0.00563875255008114,0,0.00881729027252078,0.0724483659311563,0.0546076763466049,0.48370375049403,0,0.273947664961237
"GHRH",0,0,0,0,0,0,1.29862725085393,0
"GHRHR",0.0184976495992709,0.203910092914299,0.0803463494745452,0,0.420702382403871,0.0797369996968562,0.127673960643173,0.0139980031458039
"GHRL",4.5762819271274,1.667667891033,7.10772211723705,8.9087012279062,13.735021059561,5.97781091670498,18.1860430837034,3.98778712609819
"GHRLOS",3.12689938015,11.557449776632,8.9161790404269,8.35579364697432,8.58259916159574,20.4563446850448,3.80865840075834,7.85043328900301
"GHSR",0.130325163391571,0.293859872086429,0,0,0,0,2.69858011295551,0
"GID4",1.47407391372415,5.94963970537533,20.2065818166945,72.8866295748714,10.2697430284703,16.7111119415028,0.961352297369742,13.0961222833987
"GID8",121.323635397934,135.201717678185,477.297924703765,800.081583819483,258.496784546954,267.462355427779,38.4622133111283,836.87880435568
"GIGYF1",156.217355891007,588.837506626915,423.071989573762,201.913174116275,516.276737805847,573.909746029467,67.5967502722775,537.857466986696
"GIGYF2",8.21904988807165,21.2742501917758,50.0967203514343,46.5947038492997,22.0546111654573,29.6815300380087,1.96304988499228,38.333653674944
"GIHCG",0.378162622987341,0.0812084665236173,3.8014140649707,3.34658497342046,2.25918682403972,6.9862666588329,0,5.0284624510854
"GIMAP1",1.88490278480405,1.12018607573799,94.0202035695234,4.52574984466646,48.7225334616509,421.374941671006,0,72.9449562719651
"GIMAP2",7.45662050160336,7.45136748914022,101.251055657714,4.665821726398,78.3297323870028,259.243640497603,0.877276327002468,35.9725949950814
"GIMAP3P",0,0,0,0,1.77431250094768,1.73750264608898,0,0
"GIMAP4",3.22047057577463,6.608425302859,292.025104054106,10.7900670726209,143.452114696341,1352.20602441531,0,208.892132910795
"GIMAP5",0.290768669078819,0.327815602446308,12.7876941818399,0.416951131597662,7.54641676631463,71.7312456255106,0.250866923747574,7.70132039164284
"GIMAP6",1.24944972231346,2.29556560327107,275.214627229679,8.70615518341087,131.899385747783,1107.61015735069,0,260.857022859224
"GIMAP7",0.868414086653722,1.87652978038528,78.6470649977047,4.85656286615641,66.7785014114532,572.628447260574,0,47.3160949295378
"GIMAP8",0.140415701196148,0.386970497574209,27.8423607327478,0.885943238143541,9.76093949887714,133.288525877421,0,18.329655848919
"GIN1",0.847869446465846,2.904740591208,9.84079442945728,11.1289237768376,9.48265510623502,7.54348851524585,0,8.03518306916694
"GINM1",13.2224693352217,18.6438738179745,96.0740700491689,118.616978402639,95.630871046304,69.7079590515949,4.10686914141644,60.7566570074858
"GINS1",9.20353866031062,11.0875910197395,33.6541687269762,71.5967515319966,24.6997202235721,7.63128725325253,0.225931503005498,45.343003100465
"GINS2",27.4103171126752,28.2955464676827,198.692213949,130.897232571588,82.272792645294,21.2263341279505,2.51138131232706,150.613444301765
"GINS3",1.32120453621695,1.29366746188847,9.80857718979808,3.91425840339366,3.54824159818388,3.05662925999015,0.376479952193231,9.8513869507057
"GINS4",22.1155299204796,46.4909226271454,120.764999281181,40.2896302787799,93.7447327194824,36.0134564553875,1.32223940204419,286.941119920061
"GIP",0,0,0,0,0,0,1.38798708259462,0.0760885283522912
"GIPC1",181.139875846326,262.910169177283,665.928917189581,808.516698383333,1000.88679680205,310.415491569198,36.761165084868,362.407662023327
"GIPC2",2.40823968911392,2.44842233586741,10.4052244040204,0.0194382322618688,6.41935168225426,2.38299479663819,0.0877154867995067,0.115404110968578
"GIPC3",1.50270748363071,0.0627469609874905,1.08785947812676,0.574619989372841,0.643114012652807,3.95856673801991,2.59298641016034,3.98008211236212
"GIPR",4.38591551259042,10.4116682868874,37.0073077593511,3.23802188386082,7.31169903743534,32.2434467077828,4.04630335303325,2.46461841724311
"GIT1",59.4005109846989,112.696310495687,292.650312137064,174.258544833006,282.501865098163,212.239549195903,11.8527581495586,167.341128078317
"GIT2",6.45480462422171,24.0408283208368,74.9294670113541,44.1733877779255,58.0404839308085,110.001322532575,0.837315688723599,52.2239639378101
"GJA1",3.14368418826442,98.4148120555782,1211.25166375061,0.601056358116867,89.1111164412407,141.621772695555,0,38.9826211601743
"GJA1P1",0,0.443019918075425,0,0,0,0,0,0
"GJA3",0.073817768666652,0.0887711096095339,1.0388564120177,0.0338725926972351,11.113094286433,3.88207646964698,0.305701765219441,0.402200816798899
"GJA4",0,0.36821597266531,0,0.843005999693089,3.50439632419706,0,7.60816936867642,0.278049855063213
"GJA5",0,0,0,0,0.129483563912892,0.0845315335013866,0.406052737965834,0
"GJA6P",0.323309062880628,2.43001319136473,1.68518942788398,0,5.69279899439504,1.39367407251133,0,0
"GJA8",0,0,0.135486731111154,0,0,0,6.45883516376979,0
"GJA9",0,0.0672956566164054,0.466688532702107,0.102712622468591,0.197067163912119,0,0.926986318396862,0
"GJB1",18.9143817712346,27.7952195998907,426.730351977751,0.60778708832654,153.460923635684,21.9249448422657,0,61.643685695124
"GJB2",40.6336601784882,18.4814153951465,441.534404369079,15.796469684112,500.885988452459,175.290215584267,15.2747027763454,52.7529897073574
"GJB3",156.432415860936,54.9602517958479,332.309711514681,12.1333992537785,127.318538440941,136.356882006817,27.0381499193312,0.592885355354963
"GJB4",6.11462795499052,19.7521466527467,127.146467512603,0.298489948093881,35.7931711029018,11.4965989734937,10.7755440923194,0
"GJB5",1.16559215396964,0.292022364468765,49.6160620646082,0.222855265719731,0.21378801418345,0,20.1127940597622,0
"GJB6",0.323526611995322,0,17.9593438149091,0,16.3066021757527,0.767036518520008,0,1.10172210186539
"GJB7",0,0.0109276587853068,0.0189455505035554,0.0166787657289488,0,0.0470046668155525,3.01053312959852,0.0165035423066592
"GJC1",0.457515086387304,0.312610446392818,0.270990205515821,16.1271256520624,0.549265053741217,0.537870010930907,0,0.118030307976042
"GJC2",0.850254482767616,3.88546733322578,12.586301111998,31.8365952155718,6.9616126344529,3.0787296785742,2.81692932162797,5.63640997626321
"GJC3",0.264844770584461,0.159247323400106,0.966318489218645,1.21528721391072,0.816088807683284,0,14.2584326160212,0
"GJD2-DT",0,0,0,0,0,0,0.119290719804653,0
"GJD3",0.32956155148958,0.990802930608834,4.29444845637018,4.53675493200804,2.53876537773297,2.30851789758824,346.321634704197,0.561136598565759
"GJD3-AS1",12.0023085096725,24.3066312059867,136.632429456999,154.89765515906,55.7691289302326,81.199634557566,24.1622496245434,18.9222635392201
"GJD4",0.37458512460627,3.37848912482228,1.7083994659141,0.42971257413404,0.618343463393702,0,1.93908824198876,0.850396217822713
"GK",2.11152862098484,6.35463554869512,13.1846875040495,36.7692356321585,7.95757677186798,30.3061879636331,0.624605738472955,21.4345348418721
"GK-AS1",0,0.0209269004981029,0.0362814815194246,0.0638809973294895,0.0306409442896118,0,30.8443041099733,0
"GK-IT1",15.2119653992648,37.1586084957501,9.91119883857186,7.27112519509293,27.9011476137723,46.447928552228,0,10.0726309077137
"GK3P",2.30645310910044,1.86689574332891,4.16144959141934,1.22118106861181,12.8864472755965,5.3535598135952,0,0.402783870170642
"GK4P",28.3151975452854,35.4698292598056,111.808935272608,11.3195987262804,126.059305456909,49.4701000365902,0,69.1520090779774
"GK5",6.12655117893735,21.3922417139568,59.7561634875414,94.1403309700312,30.6801740618762,29.6919839904742,0.307165935871928,50.4822194182994
"GKAP1",0.410941390266072,1.83073527144927,3.67053527710349,6.25702069990093,1.46360938948315,1.32051821133867,0.464136249461607,1.30610687265
"GKN1",0,0,0,0,0.115619707998385,0,0,0
"GKN2",0,0,0.114494334579508,0,26.107476395944,0,0,1.89499269449947
"GKN3P",0.542263267119334,0,0,0,19.7593170251884,0,0,0
"GLA",51.6755542492783,51.1798467294406,122.950913009249,48.8809642109848,122.180959732213,248.052993276371,1.41849850228121,206.896484011087
"GLB1",7.01615667253153,6.43268285764906,72.0073084686806,129.416660645616,41.6070839986177,86.8025442031876,0.623520009099723,86.9867250367857
"GLB1L",7.08756816934495,38.3434736886889,84.1581323002247,17.3917453990736,62.6489163658093,108.157583071915,37.670719684906,100.070518580298
"GLB1L2",14.696232728964,40.6772504510259,43.6239282858943,36.642922031982,30.1940891075789,8.07100958533349,2.69962546647593,48.8043646692553
"GLB1L3",0.0668391317135991,0.145128394354416,0.0580644606377199,0.0340781348096326,0.359607677159788,1.24852211368052,20.6063051035729,0.354061233389701
"GLCCI1",1.25800041809705,2.71761910725557,5.59939764471374,16.3145538361975,6.08673777207729,9.72405217472899,0.333246986278218,5.76671800681311
"GLCCI1-DT",0.0287171275135438,0,0.0748413905472363,0.263547268163437,0.379236588299823,0,11.2980016802427,0.260778498878399
"GLCE",1.95969899042556,10.9812094329571,47.6470543074479,12.9075906139888,21.6128358371395,10.6049716744976,0.0624285215098367,14.9759410904445
"GLDC",0.0208009141743138,0.00446688868678052,0.0851879012320964,1.18629079704652,0.0327018536290042,0.275401425490565,0.246122552725808,0.195637981403273
"GLDCP1",0,0,0.327658235791412,4.32682197825291,1.38359258338748,0.541955438731527,0,0.285424356262125
"GLDN",0.284063679422593,0.144877862583279,5.47304316874807,0.523718271399384,6.1628946340377,9.57734503020532,0,5.14761428434103
"GLE1",21.025105163923,27.8513007360864,101.157836321608,148.023934848274,37.2852641855612,61.7777241856952,2.48775246650619,77.4231342158208
"GLG1",27.8832219886296,37.1249454241053,193.296488154845,66.9469332332762,131.507276320967,96.0551484528367,1.74535788718987,84.886726487525
"GLI1",0.99758833413227,0.202647098630992,0.632401656246294,1.11347295705677,1.06816938593461,6.10172011919616,5.02457328169258,3.48895434572469
"GLI2",0.0274981886302509,0.0452723852008292,4.44662043212595,0,4.42107757720669,0.38382834783851,0,0.356727697956056
"GLI3",0.0210942070279034,0,0.0636550898354266,2.46316558533584,0.0904126734148633,0.500114257057075,0,0.572145192953385
"GLI4",26.8599777552874,97.63817563997,96.0440872922883,142.682626340979,73.8591671173863,135.259678379485,11.0061325674473,330.393838075195
"GLIDR",0.130486461720901,1.13665858157051,1.44747072000496,0.322409380575115,2.24604612735901,0.656229253343032,0.138560002022161,1.79260103987788
"GLIPR1",6.94683592976269,3.13058462748704,101.947251714226,4.5442801998168,108.85649040323,332.036304563499,102.530864049355,154.006460665619
"GLIPR1-AS1",4.86395783383655,5.64262346801628,3.44463201858942,2.30469312262936,8.2618690401102,9.57182183448642,1.09473502068922,7.44156803428368
"GLIPR1L1",0.00937767440676326,0,0,0.0215155613184416,0.0206401635315033,0.0202119630744539,0.194178967447969,0
"GLIPR1L2",0.0404534645614959,0.0729722464158469,0.126513776371587,1.00239065287192,0.302728021718698,0.104628575890115,0.335060128450569,0.734710932199051
"GLIPR2",5.22482420078758,2.05128724312661,32.6801300054017,2.87700392896682,48.975548787436,261.313048634513,0.254559781630844,72.9556831822198
"GLIS1",0.00722468272159804,0.004344097047076,0,0.00994552150311732,0.0031802902589466,0.0342574321661449,0,0.00328034535160676
"GLIS2",0.20327230700922,0.0203707821888442,3.74363650767606,2.11423569451132,0.536880272371629,0.146039490002849,0.561208176977581,0.184590353127808
"GLIS3",0.207999721447416,2.86998386678285,7.8166637219383,0.01031034776312,7.25988643237747,0.279500416121454,0.0930513804887857,1.71539839397449
"GLIS3-AS1",0.387449809430622,0.388279928198109,7.40487495729064,0,2.55831896481615,0,45.4621693818224,0.586401382742677
"GLIS3-AS2",0.10113123030611,1.52021858906892,2.24029426872466,0,2.11459343656362,0,2.09407546325349,0.114795823574776
"GLMN",3.23859951765939,9.0246489333978,10.0082658234889,26.2268248236931,11.7769001085056,10.0013374952564,0,14.5739896304811
"GLMP",82.6386624787068,41.4680883244536,736.798521659432,410.91725307897,416.421638726879,1778.41385236696,155.559891555973,1213.25147629255
"GLO1",27.7956474306845,59.4587090326375,250.832707594076,589.584769343323,258.210053315723,131.170279207967,3.58439250491941,221.392610599413
"GLOD4",19.648637710394,34.8369399165419,101.266160725261,97.1179580082191,106.984241466089,114.841050048277,35.4027321561524,178.306794065825
"GLOD5",0.226242994342481,0.552648828144506,9.87622107609644,3.11446834673605,17.615280881289,0.304767395488677,1.75676408916249,0.706234015532374
"GLP1R",0,0,0.020627936061653,0,2.59572797381832,0.102357465040518,0,0
"GLP2R",0,0.00723861826566517,0.0501990812936122,0,0.0211974151673459,0,0,0.065592920754328
"GLRA1",0,0,0,0,0.00723851813740404,0.00708834797183988,0.136197368361852,0
"GLRA2",0.00332386634463527,0.0174876859135415,0,0,0,0.00358201089673874,0,0.00377297866672777
"GLRA3",0,0,0,0.140525107500041,0,0.0075434791240143,0.108706782849641,0.0119184670126458
"GLRA4",0,0.0382627147999346,0.0331685043378185,0,0.0560238585097867,0,0.790593663268021,0.115572849569099
"GLRB",0,0.00527201319691696,0.0274206564022386,10.0099901909475,0.0154384508757496,0.0529135776918152,0,0.0398103997141514
"GLRX",6.79662143892746,2.96158942418548,30.6846452146092,0.519070788501207,19.4408563471222,48.8636881021432,1.95193276337267,8.59239352410979
"GLRX2",9.00566708152959,4.81110101220551,25.4260470204889,94.9542762639611,35.8533772448514,23.4539497565503,1.371146997975,54.2693943373522
"GLRX3",17.5170301229821,23.4621434045054,90.1744057555151,61.9134573027034,87.5755748896484,56.971531288704,1.44797073378508,51.6584163635239
"GLRX3P2",0.324556156662231,1.46363186048834,9.30429322020222,7.446417509343,5.00041300291185,2.79809972899575,6.72042733047985,0.736818709463556
"GLRX5",52.8797457312848,62.491510789484,165.250537341553,147.956155048175,122.725389639228,115.718667230055,33.5380527272267,245.410206770894
"GLRX5P1",1.11445276310839,0,2.90444071925036,0,0,0,0,0
"GLRX5P2",0,0,0,0,0,0,243.107551454916,0
"GLRX5P3",0.705586445406149,0,0,1.6188542887188,0,0,29.2204743887111,0
"GLRXP2",2.10352959036708,0,10.9642637151701,2.41310467412147,2.31492334108017,13.6013879014153,0,4.77550626071067
"GLRXP3",0,0,8.22319778637759,0,4.62984668216034,0,0,0
"GLS",5.01683279580531,22.8987825306628,34.0479525644164,75.3592901783211,54.4231425975346,64.1498071435829,7.48470531323119,30.2725085594755
"GLS2",0.3467753417434,21.8646939647288,3.76563149919981,13.8791504096007,15.7314080740148,6.26997770841812,18.3501902987149,0.568577734532238
"GLT1D1",0.110021085302115,0.0153846708309086,0.693492326424578,0.0704443629638396,1.17135568060374,6.46321238060984,0.10596062279757,2.47450229761093
"GLT8D1",24.9523135888339,49.2082090987804,192.430140242688,251.735347123317,130.049530223302,142.430146648229,57.3413215366553,174.575236663846
"GLT8D2",0.0179033317973687,0,0.0349941923990748,0.0513453837783173,0.118215139498748,0.491991264054599,0.74143126141897,0.264190994794356
"GLTP",15.43175917896,17.453481893412,72.6406551314555,74.8033096440735,66.6037141301726,113.384728444289,4.00305491988881,115.324700454627
"GLTPD2",4.76368547233899,17.1237421872723,19.971828059633,15.6814679130601,15.0434402964964,4.91044978594686,291.629325314534,66.768924457444
"GLTPP1",0,0,0,0,2.38575030320662,0,11.2223561058093,0
"GLUD1",34.1005419671793,30.76984266908,268.598794805449,258.879681389946,213.947226175375,191.032657475162,4.37119078801579,188.671062070523
"GLUD1P2",0.206176371510881,0.364620191302754,0.885011376958707,0.3895610587029,1.17452058096677,0.235258772393043,0,0.357934958101625
"GLUD1P3",4.33045383296378,7.69952436478071,25.8482365393607,11.0038641476264,32.6933279824936,27.1977577663423,6.7492504139393,30.0219984071241
"GLUD1P4",0.807109674960991,0,0,0,0,0,0,0
"GLUD2",0.270986098598014,2.64777524305466,26.4837287806042,38.8583683433408,87.0798860670416,11.6812778541409,2.80558902645234,104.584356112182
"GLUL",485.929052749499,253.358845592124,8005.80879811509,1567.70386336687,2323.56082085579,17342.7786556298,40.012456370734,6851.11161297011
"GLULP3",0,0.971072449984905,4.20893040889448,0,0,4.17700972020431,0,2.93313244419849
"GLULP4",0.300236159196015,1.35395739458199,3.12985226481217,0.68884343953512,3.96489992406238,16.1776840932683,0,15.6769518638852
"GLYAT",0.00367637451892705,0,0,0,0,0,0,0
"GLYATL1",0.0462953467752314,0,0.050801271114023,0.0111807585042803,1.44798975355882,0.0210066634737716,0,1.86416536409819
"GLYATL1P1",0,0,0,0,0.0483124939115408,0,0,0
"GLYATL1P2",0,0,0.0578665455346094,0,0,0,0,0
"GLYATL1P4",0,0,0,0,0.089965444394663,0,0,0.0927958466982886
"GLYATL2",0.00479778666370254,0,0.0375113797810524,0,0.168958054259879,0,0,0.0544605133081759
"GLYATL3",0.02390799037178,0,0,0,0,0,0,0
"GLYCTK",93.7008087854015,206.323292654108,114.47507463635,50.7673735554643,92.7783184299713,151.866622993276,5.11930691114662,208.793927010896
"GLYCTK-AS1",0.256748152538368,0.337703940602169,0.250922407899383,0.220900208558845,0.353187503168521,0.484204394316301,65.7899524200489,0.0728598266152101
"GLYR1",42.8063619396647,81.1138568640811,344.489530614868,314.727747103927,201.304074410002,175.539200643966,4.26823737838506,379.050731710985
"GM2A",9.63675659309703,6.0322607441634,159.673085993028,39.8218158883328,74.7892200364073,327.447560781874,2.27161742481462,93.4226333713089
"GM2AP2",0,0,1.56353136758219,0,0,0,0,0
"GMCL1",5.71308941409728,6.82735799660913,52.9092920753705,55.3571549401741,26.9963993376297,20.8966235899351,0.404207900106775,30.9479100338376
"GMCL1P2",0,0.615485092995299,0,0,0.901186702123668,0,0,0
"GMCL2",0,0,0.306050627080813,0,0,0.759323818641468,0,0.266601884757051
"GMDS",2.70800269298767,3.97632319103556,21.6760562493415,4.87309770070528,3.85399243595791,5.09699232849916,0.268990454151555,29.9058688397802
"GMDS-DT",0.186141105128502,0.635439197980546,1.28007303541867,0.763216744264666,1.35067068463141,1.10781618305147,0.0248666697889359,0.747019512269252
"GMEB1",5.12416896753781,10.3436544502455,26.8475416408634,31.6664223454461,21.1796604722613,36.1735511351399,0.826781984186765,35.2466826890377
"GMEB2",15.0989318580439,25.1817999317765,57.892778056049,89.2639181106448,29.8755746309787,43.654099653715,6.88104110297974,67.0280430121775
"GMFB",37.2623588556293,51.7340149882723,288.922146585971,255.415397772505,178.902726422744,295.161278916882,0.479238285085106,183.795581350196
"GMFBP1",0,0,0,1.81266078807246,0,6.81133666424553,0,1.79361737491481
"GMFG",9.9152033191709,2.41794892728605,75.8950104087388,4.02098046846975,64.6771648644184,364.747588528241,0.49711699420127,121.160715230014
"GMIP",49.4368762342248,138.068136854317,276.298517823369,208.608228058599,426.203162877047,794.004157697457,7.3715709135896,560.14287383229
"GML",0,0,0,0,0,0.0440928867809084,0,0.00928872222752171
"GMNC",0,0,0.0220986873227252,0,0.746523701648347,0.127931358540639,0,0.0770010079324507
"GMNN",15.6709940829639,59.0733421705359,121.345182234512,76.9566046503493,54.9877206233657,48.2608940341527,3.74413492570251,152.022563199128
"GMPPA",32.8213863311716,89.4874301064085,201.299593253971,202.846545240059,236.774172104362,210.485390899039,6.4901991607734,420.389407648113
"GMPPB",119.254105658965,89.3483366209355,355.335038399902,642.862729287626,286.58419748965,323.680852214164,236.571485522968,606.849015528547
"GMPR",0.644035603665636,0.301983381535631,11.9339972321995,0.162675502064998,3.38122997749149,10.455381451552,0.611730903208069,2.93763806353889
"GMPR2",58.3806570182817,68.4710019011864,298.253695665449,476.676630055196,349.53305860861,396.421291953664,83.7924952522029,393.91624663129
"GMPS",10.8717244196156,12.1638041259906,106.866079705499,165.763221447079,72.078452694982,44.8967534126223,0.94985459202775,109.535286575232
"GMPSP1",1.74687578438789,15.755566498198,9.10527090533159,30.7274228400242,17.9426584222131,15.0603603060654,0,26.4387889866335
"GNA11",40.2805652773603,106.983009547284,321.177419676826,765.288907657814,233.452875858569,97.0000117030447,123.452733049785,235.692833878824
"GNA12",6.31694264222522,5.41617136024042,36.405699610692,96.9735693831094,28.6421536696249,31.5687632241082,1.25944034126365,45.9094305135419
"GNA13",23.2575870748812,19.3197801638143,139.803547200829,106.363547407189,62.4142868568487,160.9009801408,1.32182142157949,131.911899981849
"GNA14",0.135974884172848,0.110061172048253,0.128508571667262,6.68169542740985,0.217059713125883,0.0708521987556873,0.123761149366819,1.43153031491849
"GNA15",11.4268803263699,2.81112090316384,79.2452484998874,3.31545049756622,60.6443765150632,142.982406514517,14.5838801493376,77.2461742965006
"GNA15-DT",0.0989969069663161,0.0744067573265881,0.387002469540529,0,0.326836739089193,0.800140475118188,213.187630483886,0.112373115922304
"GNAI1",0.0536266828231781,0.0342326496600616,0.252716068283295,1.2758848599904,1.63465916256416,0.21849952953362,0.0152112572474863,0.0933935521451734
"GNAI2",80.8996998552304,39.6695869224209,574.451825928405,460.934369685228,355.581185280258,1560.62387845434,7.37580616751636,681.942871653465
"GNAI2P1",0,1.61123804599406,0,0,2.35915754504986,0,0,0
"GNAI2P2",0,0,0,0,0,0,7.61648430787716,0
"GNAI3",19.5165785336578,25.090456250465,111.555750246632,126.024134295491,131.39501293551,142.69063631667,1.89156967785782,159.571162281118
"GNAL",0.114803596401276,0.221513342229312,0.0759155011563497,0.0157252736870064,0.260224249805521,0.25482564225418,23.3460613032395,0.0544602360439663
"GNAO1",0.0324294250746127,0.0274209517264217,0.258830945135118,7.8635817340179,1.15095132330193,4.21997365122741,0.0839375521421659,0.253077041771074
"GNAO1-AS1",0,0,0,0.405563810776717,0,0,0,0
"GNAO1-DT",0.00325012176640062,0,0,0.0298275206087179,0.0107302261487283,0.0105076170722974,0,0
"GNAQ",3.99446353350461,10.6645755575376,27.6049650693806,27.1490900070299,12.5693956815766,18.9557975782599,0.132444233864338,18.5167073494098
"GNAQP1",0.631453535569856,1.89841931122753,4.11417024959479,7.24384142325393,5.55929057520191,4.08296822556557,0,3.58386961404178
"GNAS",87.0677720589582,123.187144616679,512.264931022337,1284.93282908935,313.44646323659,552.423571069412,44.0723281200414,903.386756720162
"GNAS-AS1",0,0,0.356505682781833,1.93138907792745,0.0231600897028499,0.476271828969365,0,0.143332374872042
"GNAT1",0.553014680346259,0,0.288248799610125,10.9117056575456,0.243435908362029,0.119192795718395,0,0.376641966010701
"GNAT2",0.179895629536085,0.0300468432380411,0.312557701822168,0.137580501672206,1.18784521124437,0.344652502550017,34.3528863737814,1.67899970681834
"GNAT3",0,0,0,0,0.0138646702941409,0,0,0
"GNAZ",2.46343677744822,1.07658236727547,5.88912078917288,8.86748350521916,4.6610163798903,0.904879572257373,0.12784259060605,13.3436999180278
"GNB1",20.0001475452696,39.8692809861612,181.475182029908,317.233245208113,159.295563977028,238.674592745827,4.87293212342546,397.230863201
"GNB1-DT",2.91107222086729,9.08854035524795,4.08515481070876,19.0094207196262,14.2930729243007,5.79167548696327,4.63678186407692,40.1612768698489
"GNB1L",2.76418970098993,5.02994026734958,5.0390726205032,3.94086144560637,5.27826795601302,3.79312507708609,3.9842212171623,7.48994567746021
"GNB2",987.364600875995,646.058467010111,3203.82551648559,2038.66244286185,2941.96328641617,4094.34038800157,924.736553848842,4997.80109467634
"GNB3",5.47443646585653,14.010125254346,16.8612954565864,6.22820402515555,30.4714737946727,3.41299333458465,13.1156289802267,0.821702918901689
"GNB4",1.51304648805201,0.703338511519543,68.6662056315124,32.4837662494577,12.023491492055,86.9367736834402,4.15215829559383,37.4535986071481
"GNB5",2.06459780483782,3.43510578641308,17.6136444310183,26.1136058689598,51.0926508499507,12.6365329844848,2.19233989672551,12.6191745157981
"GNE",5.84408981256918,23.776654878241,105.255250271859,45.8004576540976,14.8981057116401,25.5626687203269,2.67181028100162,22.1287017157386
"GNG10",8.15938168447689,5.57513408096542,73.6631660344106,66.103561053303,36.6907696700145,124.53345145788,1.6167690851891,40.7698945352402
"GNG11",0.0979097409334497,0.147179271692258,0.510336638378827,0.112319053922745,5.27970879827449,12.6616556464084,0,1.5559467671261
"GNG12",8.46562608645217,10.1920157039036,74.1096241903007,27.3443269212528,30.5251665001153,13.70113745812,0.739189981089054,76.7716395291169
"GNG12-AS1",0.00181586286510563,0.0368500060803187,0.0378594138438112,0.00208310222371786,0.0319735617688187,0.00587066978215576,1.86120959883098,0.037101917028187
"GNG13",0.374932864231786,0,0,0.286740993582944,0.550148881652919,0.269367751482417,23.2906603324799,0.567457112301306
"GNG14",0,2.38645635114215,0,0,12.2297836887254,3.4217328053875,16.43651684365,1.80207783423044
"GNG2",0.654902093209155,0.386515330589106,7.69195931724342,0.650440171519743,7.50705876128201,40.579082894709,0,15.4515521838975
"GNG3",0.662094559590951,1.32702622017609,2.30069795990455,2.0254255625413,3.88603524797721,1.90270781571711,242.204200990494,12.5259180608805
"GNG4",0.0718394877033068,0.0490864126402833,0.0510613917209021,119.759704945872,4.31230807990175,0.182989950647584,0.0676157054178037,0.0444797757840112
"GNG5",269.602290923289,276.980366028687,643.250966907922,1005.77782028968,529.163779667016,994.382569106458,51.4790592933112,921.005363412237
"GNG5P1",0,0,0,0,0,7.14687049007044,0,0
"GNG5P2",0,0,0.0279139832992906,0.00819138312402666,0.0235743076455353,0.0307803139841156,0,0.0405266313270379
"GNG5P3",0,0,0,0,0,3.52139492593276,0,0
"GNG7",0.0931606263288307,0.280080674358879,1.56669150148612,0.935625491613932,0.537761014290357,1.44342709051708,0.109190491840307,0.72228051343612
"GNG8",0.260096394481247,0,0,0,0.28623472532676,2.24237203938841,0,0.295239954294323
"GNGT1",0.00736944665869378,0,0.351194463556617,0,0.00231715360142154,0,0.174394933666344,0.903440244509658
"GNGT2",1.38379435984575,0.130008671834032,18.2573374982147,0.396861619282472,11.6117958673738,151.922650421393,3.58169504905954,28.1756710126987
"GNL1",0,0,0,0.0511115631267454,0,0,0,0
"GNL2",52.6788935703755,92.7040895235479,123.795539629406,109.248899500764,118.769295884106,146.720556280047,6.46149668026872,269.045932199181
"GNL2P1",0,0,0,0,0,0,0,0
